               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  44,            0.022843,           0.0087006,           0.0036731,             0.97261,             0.97541,             0.98552,             0.71835,            0.018419,           0.0069266,           0.0023728,           0.0064816,           0.0064816,           0.0064816
                  45,            0.022769,           0.0087571,           0.0038005,             0.97292,             0.97798,             0.98774,             0.72294,            0.018262,           0.0069317,           0.0022888,           0.0063432,           0.0063432,           0.0063432
                  46,            0.022524,           0.0088124,           0.0035906,             0.97454,              0.9757,             0.98834,             0.72395,             0.01807,           0.0068593,            0.002266,            0.006204,            0.006204,            0.006204
                  47,            0.022539,           0.0087116,           0.0035905,             0.97572,             0.97049,             0.98561,             0.72409,            0.018162,           0.0068803,           0.0023658,            0.006064,            0.006064,            0.006064
                  48,            0.022559,           0.0088095,           0.0036321,             0.97295,             0.97659,             0.98879,             0.72781,            0.018041,           0.0068381,           0.0023697,           0.0059235,           0.0059235,           0.0059235
                  49,            0.022396,           0.0086692,           0.0033531,             0.97507,             0.96834,             0.98718,             0.72116,            0.018125,           0.0068333,           0.0024428,           0.0057826,           0.0057826,           0.0057826
                  50,            0.022366,           0.0087691,           0.0034945,             0.97097,             0.97418,             0.98667,             0.72614,            0.018114,           0.0068484,            0.002436,           0.0056413,           0.0056413,           0.0056413
                  51,            0.022303,           0.0087538,           0.0035371,             0.97612,             0.97545,             0.98712,             0.72813,            0.017967,           0.0067988,           0.0022491,              0.0055,              0.0055,              0.0055
                  52,            0.022222,           0.0087068,           0.0032605,             0.96666,             0.98173,             0.98741,             0.72638,            0.017991,           0.0068325,            0.002289,           0.0053587,           0.0053587,           0.0053587
                  53,            0.022166,           0.0086667,           0.0031066,             0.97022,             0.97603,              0.9862,             0.72818,            0.018033,           0.0068036,           0.0023792,           0.0052174,           0.0052174,           0.0052174
                  54,            0.022237,           0.0086667,            0.003186,             0.97499,             0.97583,             0.98782,             0.72722,            0.017979,           0.0067858,           0.0023113,           0.0050765,           0.0050765,           0.0050765
                  55,            0.021988,           0.0087355,           0.0032245,             0.97745,             0.97532,             0.98685,             0.72437,            0.018059,           0.0067965,           0.0021679,            0.004936,            0.004936,            0.004936
                  56,            0.021872,           0.0086229,           0.0032635,             0.97389,              0.9763,             0.98554,             0.72885,            0.017946,           0.0067966,           0.0022806,            0.004796,            0.004796,            0.004796
                  57,             0.02175,           0.0085234,           0.0030849,             0.97523,             0.97557,             0.98472,             0.72791,            0.017853,            0.006745,           0.0022936,           0.0046568,           0.0046568,           0.0046568
                  58,            0.021798,           0.0085769,           0.0031769,             0.97602,             0.97733,             0.98756,             0.72932,            0.017929,           0.0067759,           0.0022154,           0.0045184,           0.0045184,           0.0045184
                  59,            0.021598,           0.0085221,           0.0031894,             0.97643,             0.97408,             0.98826,             0.72772,            0.017849,            0.006789,           0.0023914,           0.0043809,           0.0043809,           0.0043809
                  60,            0.021736,           0.0086213,           0.0030566,             0.97654,             0.97435,             0.98758,             0.73018,            0.017872,           0.0067388,           0.0022021,           0.0042445,           0.0042445,           0.0042445
                  61,            0.021681,           0.0084832,           0.0031811,             0.96801,             0.98168,             0.98744,             0.72481,             0.01794,           0.0067451,           0.0023625,           0.0041094,           0.0041094,           0.0041094
                  62,            0.021495,           0.0085497,           0.0029383,             0.96787,             0.97736,              0.9858,             0.73025,            0.017847,           0.0067286,           0.0024185,           0.0039757,           0.0039757,           0.0039757
                  63,            0.021303,           0.0084908,           0.0029876,             0.97326,             0.97583,             0.98614,             0.72911,            0.017854,           0.0067181,           0.0023992,           0.0038434,           0.0038434,           0.0038434
                  64,            0.021518,           0.0084307,            0.002801,             0.97767,             0.96963,             0.98707,             0.72883,            0.017885,           0.0067085,           0.0024116,           0.0037128,           0.0037128,           0.0037128
                  65,             0.02129,           0.0084093,           0.0030225,             0.97554,             0.97591,             0.98779,             0.72915,            0.017843,           0.0066946,           0.0023747,            0.003584,            0.003584,            0.003584
                  66,            0.021491,           0.0084208,           0.0031246,             0.97438,             0.97599,             0.98755,             0.72739,            0.017942,            0.006711,           0.0023098,            0.003457,            0.003457,            0.003457
                  67,            0.021172,           0.0083855,           0.0029224,             0.97668,             0.97057,             0.98589,             0.73035,             0.01789,            0.006687,           0.0024289,           0.0033321,           0.0033321,           0.0033321
                  68,            0.021216,            0.008406,           0.0027785,              0.9646,             0.97861,             0.98574,             0.72985,            0.017899,           0.0067036,           0.0024784,           0.0032093,           0.0032093,           0.0032093
                  69,            0.021097,           0.0082908,           0.0025608,             0.97195,             0.97295,             0.98462,             0.73081,            0.017799,           0.0066755,           0.0024989,           0.0030888,           0.0030888,           0.0030888
                  70,            0.021094,           0.0083523,           0.0026263,             0.97424,             0.97586,             0.98641,             0.72897,            0.017825,           0.0066621,           0.0024386,           0.0029706,           0.0029706,           0.0029706
                  71,            0.021237,           0.0084296,           0.0025795,             0.96604,             0.97946,             0.98502,             0.72848,            0.017875,           0.0066997,           0.0023392,            0.002855,            0.002855,            0.002855
                  72,            0.020891,           0.0083157,           0.0027313,              0.9705,             0.97801,             0.98646,             0.72845,            0.017832,           0.0067123,           0.0024018,           0.0027419,           0.0027419,           0.0027419
                  73,            0.020915,           0.0083736,           0.0023978,              0.9757,             0.97158,             0.98584,             0.73288,            0.017752,           0.0066879,           0.0024591,           0.0026316,           0.0026316,           0.0026316
                  74,            0.020803,           0.0082708,           0.0027328,             0.97487,             0.97241,             0.98782,             0.73234,            0.017738,           0.0066819,           0.0023507,           0.0025241,           0.0025241,           0.0025241
                  75,            0.020701,            0.008212,           0.0026312,             0.97431,             0.97154,             0.98708,             0.73202,            0.017751,           0.0066732,           0.0023962,           0.0024195,           0.0024195,           0.0024195
                  76,            0.020664,           0.0081798,           0.0023052,             0.96964,             0.97797,             0.98706,             0.73008,            0.017839,           0.0066979,           0.0023918,            0.002318,            0.002318,            0.002318
                  77,            0.020698,           0.0083251,           0.0026448,             0.97378,             0.97575,             0.98672,             0.73266,            0.017817,           0.0066914,           0.0024178,           0.0022196,           0.0022196,           0.0022196
                  78,            0.020629,           0.0082025,           0.0024268,             0.97265,             0.97666,             0.98585,             0.72893,            0.017827,           0.0066756,           0.0025173,           0.0021245,           0.0021245,           0.0021245
                  79,            0.020563,           0.0082193,             0.00236,             0.97056,             0.97773,             0.98569,             0.73072,            0.017835,           0.0066805,           0.0024796,           0.0020327,           0.0020327,           0.0020327
                  80,             0.02043,           0.0082768,           0.0023611,             0.97805,             0.97136,             0.98601,             0.73141,            0.017783,           0.0066803,           0.0024779,           0.0019443,           0.0019443,           0.0019443
                  81,            0.020587,           0.0082536,           0.0023138,             0.97725,             0.97173,             0.98596,             0.72951,            0.017794,            0.006687,           0.0024535,           0.0018594,           0.0018594,           0.0018594
                  82,            0.020326,           0.0080645,           0.0022457,             0.97399,             0.97677,             0.98666,             0.73096,            0.017825,           0.0066887,           0.0023571,           0.0017781,           0.0017781,           0.0017781
                  83,            0.020404,           0.0081697,           0.0023101,             0.97401,             0.97703,             0.98551,             0.72921,            0.017809,           0.0066799,           0.0024338,           0.0017005,           0.0017005,           0.0017005
                  84,             0.02022,           0.0081188,           0.0021557,             0.97079,             0.97763,             0.98529,             0.72995,            0.017801,           0.0066752,           0.0024811,           0.0016267,           0.0016267,           0.0016267
                  85,            0.020287,           0.0081842,           0.0022284,             0.97596,             0.97221,             0.98623,             0.73048,            0.017793,           0.0066677,            0.002524,           0.0015566,           0.0015566,           0.0015566
                  86,            0.020234,           0.0079903,           0.0021103,             0.97024,              0.9772,             0.98658,             0.73052,            0.017797,           0.0066717,           0.0025172,           0.0014905,           0.0014905,           0.0014905
                  87,            0.020208,           0.0081133,           0.0020951,             0.96927,             0.97881,             0.98609,             0.72876,            0.017793,           0.0066747,           0.0026276,           0.0014283,           0.0014283,           0.0014283
                  88,            0.020173,           0.0080672,           0.0021242,             0.96623,             0.97961,              0.9855,             0.72832,            0.017848,           0.0066763,           0.0026714,           0.0013701,           0.0013701,           0.0013701
                  89,            0.020242,            0.008138,           0.0022701,             0.96771,              0.9779,             0.98428,              0.7293,            0.017823,            0.006663,           0.0026792,            0.001316,            0.001316,            0.001316
                  90,            0.020037,           0.0080869,           0.0019212,              0.9766,             0.97072,               0.985,             0.73065,            0.017813,           0.0066565,           0.0026799,            0.001266,            0.001266,            0.001266
                  91,            0.019911,           0.0080477,           0.0019661,             0.97595,             0.97289,             0.98487,             0.72806,            0.017842,           0.0066635,           0.0027305,           0.0012202,           0.0012202,           0.0012202
                  92,            0.020037,           0.0081857,           0.0020773,             0.96866,             0.97587,             0.98349,             0.72924,            0.017829,           0.0066593,           0.0027848,           0.0011787,           0.0011787,           0.0011787
                  93,            0.019924,           0.0080692,           0.0019599,             0.97084,             0.97497,             0.98411,             0.72904,            0.017844,           0.0066639,           0.0028488,           0.0011414,           0.0011414,           0.0011414
                  94,            0.019957,           0.0081724,            0.001828,             0.96855,             0.97619,             0.98386,             0.72889,            0.017861,           0.0066719,           0.0029019,           0.0011084,           0.0011084,           0.0011084
                  95,            0.019829,           0.0080228,           0.0019934,             0.96821,             0.97748,             0.98348,             0.72811,            0.017886,           0.0066749,           0.0029098,           0.0010797,           0.0010797,           0.0010797
                  96,            0.020049,           0.0082362,           0.0018185,              0.9706,             0.97755,              0.9847,             0.72774,            0.017893,            0.006679,           0.0028821,           0.0010554,           0.0010554,           0.0010554
                  97,            0.019871,           0.0079472,           0.0018339,             0.97187,              0.9755,             0.98465,             0.72864,            0.017888,           0.0066822,           0.0028693,           0.0010355,           0.0010355,           0.0010355
                  98,            0.019828,           0.0080783,           0.0017218,             0.97005,             0.97643,             0.98389,             0.72728,            0.017924,           0.0066899,           0.0029002,             0.00102,             0.00102,             0.00102
                  99,            0.019989,           0.0081154,           0.0018319,              0.9695,             0.97666,             0.98364,             0.72851,             0.01792,           0.0066892,           0.0028992,           0.0010089,           0.0010089,           0.0010089
