               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.021747,           0.0085701,           0.0029754,             0.97774,             0.97469,             0.98814,              0.7278,            0.017927,            0.006759,           0.0021952,           0.0042445,           0.0042445,           0.0042445
                  61,            0.021803,           0.0086771,           0.0031642,             0.97543,             0.97553,              0.9875,             0.72751,            0.017968,           0.0067525,           0.0023285,           0.0041094,           0.0041094,           0.0041094
                  62,            0.021635,           0.0083847,           0.0031423,             0.97672,             0.96968,             0.98747,              0.7295,            0.017994,           0.0067507,           0.0022496,           0.0039757,           0.0039757,           0.0039757
                  63,             0.02163,           0.0084579,           0.0030164,             0.97058,              0.9807,             0.98879,             0.72794,              0.0179,           0.0067311,           0.0022913,           0.0038434,           0.0038434,           0.0038434
                  64,            0.021693,           0.0086109,           0.0030176,             0.97849,             0.97265,             0.98782,             0.72492,             0.01801,           0.0067459,           0.0022631,           0.0037128,           0.0037128,           0.0037128
                  65,            0.021523,           0.0084273,           0.0029583,             0.97716,             0.97436,             0.98673,             0.72843,            0.017972,           0.0067225,           0.0022285,            0.003584,            0.003584,            0.003584
                  66,            0.021466,            0.008413,           0.0030368,             0.97622,             0.97121,             0.98535,             0.72976,            0.017915,           0.0067046,           0.0022993,            0.003457,            0.003457,            0.003457
                  67,            0.021373,           0.0085748,           0.0029726,             0.97208,             0.97459,             0.98546,             0.72738,            0.017975,             0.00672,           0.0023662,           0.0033321,           0.0033321,           0.0033321
                  68,            0.021303,           0.0083857,           0.0028726,             0.97424,             0.97032,              0.9848,             0.72699,            0.017897,           0.0067037,           0.0023714,           0.0032093,           0.0032093,           0.0032093
                  69,            0.021194,           0.0083697,           0.0028499,             0.97281,             0.97257,              0.9855,             0.72548,            0.017969,           0.0067146,           0.0024371,           0.0030888,           0.0030888,           0.0030888
                  70,            0.021109,           0.0084061,           0.0028263,              0.9748,             0.97705,             0.98905,             0.72532,            0.017971,           0.0067112,           0.0021762,           0.0029706,           0.0029706,           0.0029706
                  71,            0.020916,           0.0082975,           0.0026758,             0.97662,             0.97074,             0.98752,             0.73055,            0.017938,           0.0067141,           0.0022752,            0.002855,            0.002855,            0.002855
                  72,            0.020988,           0.0084128,           0.0026739,             0.97022,             0.97805,             0.98627,              0.7285,            0.017892,           0.0066919,           0.0023472,           0.0027419,           0.0027419,           0.0027419
                  73,            0.020977,           0.0083313,           0.0027133,             0.97291,             0.97479,             0.98711,             0.72877,            0.017826,           0.0066973,           0.0024202,           0.0026316,           0.0026316,           0.0026316
                  74,            0.020929,           0.0083311,           0.0026723,             0.96746,             0.97776,             0.98658,             0.73066,            0.017781,           0.0066803,           0.0025373,           0.0025241,           0.0025241,           0.0025241
                  75,            0.020738,            0.008303,           0.0025924,             0.96869,              0.9769,             0.98625,             0.73039,            0.017828,           0.0066753,           0.0024317,           0.0024195,           0.0024195,           0.0024195
                  76,            0.020769,           0.0081995,            0.002537,             0.97798,             0.97514,             0.98552,             0.73247,            0.017771,           0.0066501,           0.0023173,            0.002318,            0.002318,            0.002318
                  77,            0.020681,           0.0082966,           0.0024828,             0.97526,             0.97424,             0.98703,             0.73158,            0.017819,           0.0066688,           0.0023234,           0.0022196,           0.0022196,           0.0022196
