               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.023771,            0.009022,           0.0039703,             0.96975,             0.97735,             0.98813,             0.71748,            0.018639,           0.0070226,           0.0024099,           0.0076679,           0.0076679,           0.0076679
                  36,             0.02347,           0.0090542,            0.004069,             0.97258,             0.97556,             0.98762,              0.7146,            0.018627,           0.0070393,           0.0024912,            0.007543,            0.007543,            0.007543
                  37,            0.023453,           0.0090997,            0.003922,             0.97153,             0.97632,             0.98717,              0.7198,            0.018519,           0.0070008,           0.0023191,            0.007416,            0.007416,            0.007416
                  38,            0.023367,           0.0090591,           0.0038482,             0.97613,             0.97546,             0.98474,             0.71246,             0.01854,           0.0069932,           0.0021985,           0.0072872,           0.0072872,           0.0072872
                  39,            0.023232,           0.0089961,           0.0037715,             0.97551,               0.972,             0.98825,             0.71991,            0.018464,           0.0069809,           0.0022897,           0.0071566,           0.0071566,           0.0071566
                  40,            0.023003,           0.0088809,           0.0037324,              0.9718,             0.97772,             0.98976,             0.72214,            0.018358,           0.0069704,           0.0023511,           0.0070243,           0.0070243,           0.0070243
                  41,            0.023258,           0.0088913,            0.003822,             0.97222,             0.97668,             0.98719,             0.72119,            0.018241,           0.0069544,           0.0024166,           0.0068906,           0.0068906,           0.0068906
                  42,            0.022836,           0.0088336,           0.0036468,             0.98123,             0.97128,              0.9875,             0.71915,            0.018348,           0.0069602,           0.0022097,           0.0067555,           0.0067555,           0.0067555
                  43,            0.022932,           0.0088316,           0.0035089,             0.97308,             0.97561,             0.98708,             0.72285,            0.018335,           0.0069739,           0.0022322,           0.0066191,           0.0066191,           0.0066191
                  44,             0.02284,           0.0088636,           0.0034495,             0.97712,             0.97768,             0.98807,             0.71923,            0.018331,           0.0069443,           0.0021511,           0.0064816,           0.0064816,           0.0064816
                  45,            0.022903,           0.0088659,           0.0036335,             0.97153,             0.97426,             0.98732,             0.72171,            0.018399,            0.006945,           0.0024064,           0.0063432,           0.0063432,           0.0063432
                  46,            0.022747,           0.0089067,           0.0037176,             0.97269,             0.97272,             0.98598,             0.72026,            0.018322,           0.0069202,           0.0023245,            0.006204,            0.006204,            0.006204
                  47,             0.02264,           0.0086977,           0.0035012,             0.97269,             0.97229,             0.98452,             0.72026,            0.018284,           0.0068827,           0.0022845,            0.006064,            0.006064,            0.006064
                  48,            0.022577,           0.0086474,           0.0036199,             0.97101,             0.97935,               0.987,             0.72196,            0.018193,           0.0068934,           0.0022091,           0.0059235,           0.0059235,           0.0059235
                  49,            0.022406,           0.0087336,            0.003431,             0.97154,             0.97577,             0.98685,             0.72118,            0.018239,            0.006891,           0.0024011,           0.0057826,           0.0057826,           0.0057826
                  50,            0.022285,           0.0088097,           0.0033276,             0.98037,             0.97061,             0.98438,             0.72004,            0.018289,           0.0068611,           0.0021819,           0.0056413,           0.0056413,           0.0056413
                  51,            0.022292,           0.0087491,           0.0034443,             0.97027,             0.98091,             0.98635,             0.72364,            0.018163,           0.0068435,           0.0022042,              0.0055,              0.0055,              0.0055
                  52,            0.022153,           0.0086286,           0.0031806,             0.97449,             0.97858,              0.9853,             0.72418,            0.018135,           0.0068297,           0.0021138,           0.0053587,           0.0053587,           0.0053587
                  53,            0.022066,           0.0086047,           0.0031307,              0.9728,             0.97845,             0.98796,             0.72691,            0.018013,           0.0067943,           0.0022204,           0.0052174,           0.0052174,           0.0052174
                  54,             0.02209,           0.0086331,           0.0030174,             0.97426,             0.97884,             0.98859,             0.72446,            0.017961,           0.0067958,           0.0021516,           0.0050765,           0.0050765,           0.0050765
                  55,            0.021911,           0.0086977,           0.0030857,             0.98121,             0.97269,             0.98608,             0.72516,            0.017976,            0.006802,           0.0020366,            0.004936,            0.004936,            0.004936
                  56,             0.02179,           0.0086312,           0.0031693,             0.97974,              0.9805,             0.98878,             0.72511,            0.017953,           0.0067837,           0.0019898,            0.004796,            0.004796,            0.004796
                  57,            0.021889,           0.0085316,           0.0032672,             0.97783,             0.98165,             0.98887,             0.72612,            0.017876,           0.0067503,           0.0019348,           0.0046568,           0.0046568,           0.0046568
                  58,            0.022095,           0.0085378,           0.0033739,             0.97426,             0.97836,             0.98758,             0.72787,            0.017889,           0.0067821,           0.0020938,           0.0045184,           0.0045184,           0.0045184
                  59,            0.021971,           0.0084974,           0.0034717,             0.98092,             0.97282,             0.98911,              0.7299,            0.017744,           0.0067524,           0.0020868,           0.0043809,           0.0043809,           0.0043809
                  60,            0.021827,           0.0086448,            0.003344,             0.97802,             0.97705,             0.98436,             0.72854,            0.017791,           0.0067544,           0.0020875,           0.0042445,           0.0042445,           0.0042445
                  61,            0.021885,           0.0086516,           0.0033335,             0.97769,             0.97714,              0.9871,             0.72887,            0.017912,           0.0067747,           0.0020567,           0.0041094,           0.0041094,           0.0041094
                  62,             0.02193,           0.0085718,           0.0031921,             0.97698,             0.97569,             0.98431,             0.72935,            0.017894,            0.006767,           0.0021906,           0.0039757,           0.0039757,           0.0039757
