               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.023668,           0.0091173,           0.0039724,              0.9714,             0.98133,             0.98943,             0.71463,            0.018565,           0.0070568,           0.0022594,           0.0076679,           0.0076679,           0.0076679
                  36,            0.023566,            0.009112,           0.0040453,             0.97849,             0.97287,             0.98935,             0.71623,            0.018459,           0.0070457,           0.0022607,            0.007543,            0.007543,            0.007543
                  37,            0.023446,           0.0089497,           0.0039264,             0.97502,             0.97609,              0.9871,             0.71766,            0.018397,           0.0070303,           0.0022834,            0.007416,            0.007416,            0.007416
                  38,            0.023337,           0.0090064,           0.0039896,             0.96661,             0.97537,             0.98581,             0.72122,             0.01835,           0.0069996,           0.0024969,           0.0072872,           0.0072872,           0.0072872
                  39,            0.023045,           0.0089915,           0.0038916,             0.97261,             0.97542,              0.9858,             0.71857,            0.018326,            0.006929,           0.0024609,           0.0071566,           0.0071566,           0.0071566
                  40,            0.022953,           0.0089205,           0.0039248,             0.97614,             0.96896,             0.98867,             0.72232,            0.018089,           0.0069007,           0.0024653,           0.0070243,           0.0070243,           0.0070243
                  41,            0.023178,           0.0089011,           0.0038557,             0.97549,             0.97262,             0.98878,             0.72319,            0.018252,            0.006954,           0.0022896,           0.0068906,           0.0068906,           0.0068906
                  42,            0.023024,           0.0088665,           0.0036249,             0.97561,             0.96449,             0.98982,             0.72184,            0.018168,           0.0069192,           0.0025115,           0.0067555,           0.0067555,           0.0067555
                  43,            0.022843,           0.0089194,           0.0038146,             0.97976,             0.97407,             0.98921,             0.72661,            0.018107,           0.0068882,           0.0022825,           0.0066191,           0.0066191,           0.0066191
                  44,            0.022805,           0.0088287,           0.0037918,             0.97383,             0.97406,             0.98609,             0.71676,            0.018237,           0.0069426,            0.002299,           0.0064816,           0.0064816,           0.0064816
                  45,            0.022802,           0.0087499,           0.0038776,             0.97771,             0.96799,              0.9868,             0.72156,            0.018179,           0.0068969,           0.0022201,           0.0063432,           0.0063432,           0.0063432
                  46,            0.022515,           0.0087965,           0.0036009,             0.97098,             0.97474,             0.98767,             0.72025,             0.01824,            0.006892,            0.002429,            0.006204,            0.006204,            0.006204
                  47,            0.022746,           0.0088133,           0.0037099,             0.97591,             0.97585,             0.98931,             0.72544,            0.018046,           0.0068823,           0.0023193,            0.006064,            0.006064,            0.006064
                  48,            0.022688,           0.0088802,           0.0037645,             0.97626,             0.97573,             0.98931,             0.72613,            0.018063,           0.0068809,            0.002175,           0.0059235,           0.0059235,           0.0059235
                  49,            0.022255,            0.008669,           0.0035545,             0.96848,              0.9804,             0.98977,             0.72341,            0.018077,           0.0068754,           0.0021697,           0.0057826,           0.0057826,           0.0057826
                  50,            0.022268,           0.0086472,           0.0035691,             0.97813,             0.97454,             0.98983,             0.72719,            0.017946,           0.0068391,           0.0021137,           0.0056413,           0.0056413,           0.0056413
                  51,            0.022298,           0.0086869,           0.0034091,             0.98304,             0.97099,             0.98941,             0.72301,            0.018003,            0.006845,           0.0021644,              0.0055,              0.0055,              0.0055
                  52,            0.022211,           0.0087223,           0.0034567,             0.97292,             0.97815,             0.98729,             0.72173,             0.01812,           0.0068631,           0.0022404,           0.0053587,           0.0053587,           0.0053587
                  53,            0.022282,           0.0086825,           0.0033481,             0.97318,             0.97412,             0.98745,             0.72654,            0.017895,           0.0068223,           0.0022799,           0.0052174,           0.0052174,           0.0052174
                  54,            0.022136,            0.008538,           0.0032755,             0.96683,             0.98293,             0.98838,             0.72294,            0.017996,             0.00682,           0.0023053,           0.0050765,           0.0050765,           0.0050765
                  55,            0.021922,           0.0087314,           0.0032644,             0.97374,             0.97331,             0.98738,             0.72439,             0.01793,           0.0068287,            0.002296,            0.004936,            0.004936,            0.004936
                  56,            0.021882,           0.0086562,           0.0032999,             0.97683,             0.97461,             0.98957,             0.72862,            0.017902,           0.0067812,           0.0021429,            0.004796,            0.004796,            0.004796
                  57,            0.021722,           0.0085722,            0.003202,             0.97136,             0.97641,             0.98799,             0.72936,            0.017717,           0.0067726,           0.0022934,           0.0046568,           0.0046568,           0.0046568
                  58,            0.021728,           0.0085504,           0.0033177,             0.97577,              0.9731,             0.98842,             0.73089,            0.017794,           0.0067887,           0.0022815,           0.0045184,           0.0045184,           0.0045184
                  59,            0.021954,           0.0084207,           0.0032059,             0.97427,             0.97302,              0.9874,             0.72866,            0.017797,           0.0067712,           0.0023389,           0.0043809,           0.0043809,           0.0043809
                  60,            0.021851,           0.0084101,           0.0031457,             0.97484,             0.97468,             0.98814,             0.72879,            0.017834,           0.0067759,           0.0022817,           0.0042445,           0.0042445,           0.0042445
                  61,            0.021671,           0.0086146,            0.003085,             0.97955,             0.96965,             0.98838,             0.72956,            0.017729,           0.0067611,           0.0022795,           0.0041094,           0.0041094,           0.0041094
